sku,title,brand,condition,gender,category,ebay Category,ebay Category Code,consignmentId,upc,rrp,buyItNowPrice,quantity,size,title Size,description Label,notes,additional Condition Remark,price,label size different from the mesaurment and fit,featureType,fabric Fit Type,item Type,style,feature1,feature2,feature3,feature4,feature5,image1,image2,image3,image4,image5,image6,image7,image8,image9,image10,accent1,accent2,accent3,accent4,accent5,colour,model,pattern,material,type,closure,fit,other Material,fabric Type,neckline,sleeve Length,armpit to armpit (inches),armpit to cuff (inches),chest Size ,circumference (inches),collar to hem (inches),eu Shoe Size,heel Height (inches),height (inches),length (inches),rise (inches),sole Length,uk Shoe Size,us Shoe Size,waist (inches),width (inches),createdAt
BKT020424060 ,"LEVI'S Mens 511 Straight Jeans W29 L29 Blue Cotton ","Levi's",Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Jeans,11483,,,,,1,29,Size 29,w29 l32 ,,Reworked length.,29.95,YES,,,Straight Jeans,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-15-59-32-0497.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-15-59-32-0497_Part_1.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-15-59-32-0497_Part_2.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-15-59-43-0498.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-15-59-43-0498_Part_1.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-15-59-43-0498_Part_2.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-15-59-56-0499.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-00-12-0500.jpeg,,,Logo,,,,,Blue,511,,Cotton,Straight Jeans,Zip,Slim,,Denim,,,,,,,,,,,29,7,,,,29,,2024-04-02T15:01:11.0381483
BKT020424061,PUMA Mens Tracksuit Trousers Medium Black Polyester ,Puma,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Activewear Bottoms,260956,,,,,1,M,Medium,m ,,,22.95,NO,,,Tracksuit Trousers,,Elastic Waist,Zipped Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-11-25-0502.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-11-25-0502_Part_1.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-11-25-0502_Part_2.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-11-47-0503.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-11-47-0503_Part_1.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-11-47-0503_Part_2.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-12-18-0504.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-12-50-0505.jpeg,,,Logo,,,,,Black,,,Polyester,Tracksuit Trousers,Pull On,Regular,,Microfibre,,,,,,,,,,,30,12,,,,32,,2024-04-02T15:14:29.3015638
BKT020424062 ,H.I.S Womens Bootcut Jeans W25 L29 Black ,H.I.S,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Jeans,11554,,,,,1,25,Size 25,N/A,"z,j ",,22.95,NO,,,Bootcut Jeans,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-15-09-0507.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-15-09-0507_Part_1.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-15-09-0507_Part_2.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-15-25-0508.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-15-25-0508_Part_1.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-15-25-0508_Part_2.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-15-52-0509.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-16-29-0510.jpeg,,,Logo,,,,,Black,,,,Bootcut Jeans,Zip,Regular,,Denim,,,,,,,,,,,29,9,,,,25,,2024-04-02T15:17:29.1737901
BKT020424063 ,ESPRIT Womens Bootcut Jeans UK 12 Medium W30 L30 Blue Cotton ,Esprit,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Jeans,11554,,,,,1,12,Size 12,uk 12 ,"z,j ",,22.95,NO,,,Bootcut Jeans,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-17-59-0512.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-17-59-0512_Part_1.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-17-59-0512_Part_2.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-18-32-0513.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-18-32-0513_Part_1.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-18-32-0513_Part_2.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-20-10-0514.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-20-21-0515.jpeg,,,Embroidered,Logo,,,,Blue,,,Cotton,Bootcut Jeans,Zip,Regular,Polyester,Denim,,,,,,,,,,,30,8,,,,30,,2024-04-02T15:21:28.5979657
BKT020424064 ,GUESS Womens Straight Jeans W28 L28 Pink Cotton ,Guess,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Jeans,11554,,,,,1,28,Size 28,28 ,"z,j ",,27.95,NO,,,Straight Jeans,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-22-00-0517.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-22-00-0517_Part_1.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-22-00-0517_Part_2.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-22-14-0518.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-22-14-0518_Part_1.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-22-14-0518_Part_2.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-22-24-0519.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-22-36-0520.jpeg,,,Logo,,,,,Pink,,,Cotton,Straight Jeans,Zip,Regular,,Denim,,,,,,,,,,,28,8,,,,28,,2024-04-02T15:26:24.1639354
BKT020424065 ,ESPRIT Womens Bootcut Jeans W30 L30 Blue ,Esprit,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Jeans,11554,,,,,1,30,Size 30,N/A,"z,j ",,22.95,NO,,,Bootcut Jeans,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-31-01-0522.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-31-01-0522_Part_1.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-31-01-0522_Part_2.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-31-16-0523.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-31-16-0523_Part_1.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-31-16-0523_Part_2.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-31-26-0524.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-32-57-0525.jpeg,,,Logo,,,,,Blue,,,,Bootcut Jeans,Zip,Regular,,Denim,,,,,,,,,,,30,8,,,,30,,2024-04-02T15:35:46.2754108
BKT020424066 ,WRANGLER Mens Tapered Jeans W30 L27 Black ,Wrangler,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Jeans,11483,,,,,1,30,Size 30,N/A,"z,j ",,24.95,NO,,,Tapered Jeans,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-37-06-0527.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-37-06-0527_Part_1.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-37-06-0527_Part_2.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-37-16-0528.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-37-16-0528_Part_1.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-37-16-0528_Part_2.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-37-29-0529.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-37-43-0530.jpeg,,,Logo,,,,,Black,,,,Tapered Jeans,Zip,Relaxed,,Denim,,,,,,,,,,,27,10,,,,30,,2024-04-02T15:41:36.2618532
BKT020424067 ,VINTAGE Mens Polo Shirt IT 48/50 Medium Multicoloured Colourblock Viscose ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Polo Shirts,185101,,,,,1,M,Medium,48/50,,,19.95,NO,,,Polo Shirt,,Pockets,Comfort,Collared,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-42-37-0532.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-42-37-0532_Part_1.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-42-37-0532_Part_2.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-44-22-0533.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-44-22-0533_Part_1.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-44-22-0533_Part_2.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-44-37-0534.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-44-47-0535.jpeg,,,,,,,,Multicoloured,,Colourblock,Viscose,Polo Shirt,Pullover,Regular,,Rayon,Collared,Short Sleeve,23,,,,30,,,,,,,,,,,2024-04-02T15:45:49.4688374
BKT020424068 ,VINTAGE Mens Boat Neck Jumper Sweater Large Brown Argyle/Diamond ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Jumpers & Cardigans,11484,,,,,1,L,Large,N/A,,,29.95,NO,,,Boat Neck Jumper Sweater,,Comfort,Bodywarmer,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-46-18-0537.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-46-18-0537_Part_1.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-46-18-0537_Part_2.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-46-33-0538.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-46-33-0538_Part_1.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-46-33-0538_Part_2.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-46-43-0539.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-46-55-0540.jpeg,,,,,,,,Brown,,Argyle/Diamond,,Boat Neck Jumper Sweater,Pullover,Regular,,Knit,Round Neck,Long Sleeve,24,19,,,23,,,,,,,,,,,2024-04-02T15:47:35.2556097
BKT020424069 ,FILA Mens Graphic Hoodie Jumper Large Blue Cotton ,Fila,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Hoodies & Sweats,155183,,,,,1,L,Large,N/A,,,29.95,NO,,Graphic,Hoodie Jumper,,Comfort,Hooded,Pockets,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-48-05-0542.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-48-05-0542_Part_1.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-48-05-0542_Part_2.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-48-26-0543.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-48-26-0543_Part_1.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-48-26-0543_Part_2.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-48-40-0544.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-48-55-0545.jpeg,,,Embroidered,Logo,,,,Blue,,,Cotton,Graphic Hoodie Jumper,Pullover,Regular,,Jersey,Round Neck,Long Sleeve,23,20,,,27,,,,,,,,,,,2024-04-02T15:49:55.2982
BKT020424070 ,HARD ROCK CAFE Mens New York Graphic T-Shirt Top Medium Navy Blue Cotton ,Hard Rock Cafe,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,T-Shirts,15687,,,,,1,M,Medium,m,navy,,24.95,NO,,,Graphic T-Shirt Top,,Comfort,Collarless,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-50-22-0547.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-50-22-0547_Part_1.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-50-22-0547_Part_2.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-50-37-0548.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-50-37-0548_Part_1.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-50-37-0548_Part_2.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-50-51-0549.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-16-51-10-0550.jpeg,,,Logo,,,,,Navy Blue,New York,,Cotton,Graphic T-Shirt Top,Pullover,Regular,,Jersey,Round Neck,Short Sleeve,21,,,,27,,,,,,,,,,,2024-04-02T15:52:17.0946805
